segment,controller,lataccel_cost,jerk_cost,total_cost,base_feedforward_gain,integrator,last_feedforward_err,last_feedforward_term,feedforward_saturated,integrator_clamp_hits,integrator_freeze_steps,integrator_clamp_steps,avg_pid_term_abs,max_action_abs,lataccel_cost_estimate,jerk_cost_estimate,total_cost_estimate,avg_v_ego,max_v_ego,avg_abs_roll_lataccel,avg_abs_target_lataccel,avg_abs_a_ego
00028,test,0.5479930026620771,19.980119457836544,47.3797695909404,1.0068151740368305,1.3710432790147074,0.09466044160553287,-0.10975253942066401,0.0,0.0,0.0,0.0,0.06659885606470198,0.38115552775021233,0.5531925295913995,20.40364124747295,48.06326772704293,30.258365578084845,30.595258015272048,0.17990783102575017,0.38077665348733103,0.051704638177073166
00029,test,0.7015398561842199,12.659104812911886,47.73609762212288,1.0000000534141236,-1.6042463612824285,-0.004887585532746819,0.004281763670766635,0.0,0.0,0.0,0.0,0.11352138673189457,0.6276664431473238,0.595937552405732,10.129220315696248,39.92609793598285,7.38592324830589,16.080862131319858,0.05811692607137166,0.06704602209158556,0.5917367630899205
00030,test,0.9894066907639115,34.95742583315832,84.42776037135388,0.9947713825718124,0.1127484844064146,-0.018949860978795252,-0.25295213569567276,0.0,2.0,0.0,2.0,0.1423858642903791,0.79172572559628,0.8710446775080821,32.02964384406254,75.58187771946665,29.94977482772479,32.55400659815744,0.24538041878614616,0.3702538797844112,0.25572903778975464
00031,test,1.6402887639689236,6.291235025259083,88.30567322370527,1.1197583550976593,3.4,1.35510594668989,-2.218727263932781,1.0,79.0,37.0,79.0,0.31158719815297176,2.032757547058448,28.11103872879493,69.48545477706587,1475.0373912168122,9.514635491841155,14.496560329967169,0.47089622326900193,0.012319638854421135,0.32381038918258376
00032,test,0.7820939866214799,33.36725451348869,72.47195384456268,1.004610015606024,2.8396984679816644,0.01182346497502973,0.0518286128816131,0.0,1.0,0.0,1.0,0.14883667658284389,0.5232789750875075,0.8432241048632818,32.59904566600657,74.76025090917065,31.791935733005115,36.204063415527344,0.252002855059287,0.05292877254869808,0.2416855124517147
00033,test,1.1047803200067072,34.619753911361016,89.85876991169638,0.9038554605853772,-3.4,-1.30113060611481,1.7452121741470004,0.0,21.0,4.0,21.0,0.1811665564524974,1.9550288910932918,8.621958195487696,148.66175177927244,579.7596615536572,16.680997733304675,19.381520642908075,0.2232907877523515,0.6597420585316428,0.29518783558388073
00034,test,2.4624805866961714,23.30415227666395,146.42818161147252,1.0055732399340653,3.683853421100033,0.06039600057490703,-0.2462275840288368,0.0,22.0,0.0,22.0,0.1422236976567383,0.6624968790263586,2.1500002951307864,21.542759775684956,129.04277453222426,15.218277429521185,21.769698476988,0.32321622351409995,0.05270657892237109,0.5458716699403073
00035,test,0.38972603906299025,11.677221919742399,31.163523872891915,1.0010689339671162,1.434191825352613,0.009523851305947725,0.0493765250419499,0.0,2.0,0.0,2.0,0.11362688784717087,0.4995670292574165,0.41262053819514705,12.749862454092378,33.38088936384973,21.390292069281877,24.36823684203263,0.05623217391580315,0.05790766837953446,0.24871861542059667
00036,test,0.8205811267989891,48.44753885077713,89.47659519072658,0.9891863363415138,1.0367366690213649,-0.0876573930048407,-0.008657621221441255,0.0,0.0,0.0,0.0,0.17243564309488005,0.4497878538359583,0.9868908222235714,49.21180694109883,98.5563480522774,35.29750521597291,35.70831687210965,0.1572378336824023,0.2903643237979565,0.09839235428560468
00037,test,88.1463846727059,96.61986311110778,4503.939096746402,1.2,3.4,1.4226550557579434,-1.9648080304140152,0.0,352.0,0.0,352.0,0.5270528491896264,1.6703979731432783,96.17571196444783,78.00444275377093,4886.790040976162,1.3352092735563303,3.051008408186669,0.19312818814167887,0.004188247829349918,0.3309310736458693
00038,test,0.3561274518593487,8.33403041031656,26.140403003283993,0.9994926243371692,2.296604755233878,-0.024312773775090966,-0.13589173193093926,0.0,4.0,0.0,4.0,0.14006140136233988,0.32590194112569953,0.37611628745626324,8.147161810866423,26.95297618367959,15.406713205281282,19.52966089668664,0.12692604245178907,0.03557892283627652,0.3723195859657585
00039,test,0.25388169756817053,12.687842848809556,25.381927727218084,0.9975379338831154,1.1147311079738396,-0.09844539878889819,-0.040832969981775505,0.0,0.0,0.0,0.0,0.14371416989885097,0.7862417627966651,0.5832287962879857,28.957697672318,58.11913748671729,17.777771210950895,22.913502859281905,0.18603998501572705,0.27259373784062835,0.33170544696509874
00040,test,0.7758584715657658,18.32049788474761,57.1134214630359,1.0022468081749203,0.6873931587247397,0.06590427510420838,-0.1534651123269696,0.0,12.0,0.0,12.0,0.17278926576591727,0.33002645865066327,0.7481554416275336,17.051265230594435,54.459037311971116,27.320524612942616,29.063109441992964,0.2976119347449828,0.05079370140662044,0.17842739438315522
00041,test,0.5754903942419052,17.017706924054487,45.79222663614975,0.9994087759066329,2.6069871455209306,-0.04304596037855272,-0.16086771443919362,0.0,2.0,0.0,2.0,0.18643242631935322,0.5132134555813853,0.7047280963614097,21.144325389494174,56.38073020756465,28.125855721137725,29.66110759953198,0.30812615499024115,0.22866928796455468,0.12118826235150504
00042,test,0.9435030478361988,28.469814229265367,75.6449666210753,1.0025696543090135,2.093787213867178,0.15459843180183808,0.17964210675902,0.0,3.0,0.0,3.0,0.14772925612574964,0.5247414796913332,0.796121514999901,30.51008691090574,70.3161626609008,31.614803035800456,33.72350764582066,0.27705726566127586,0.5571178152878998,0.18779719027796254
00043,test,0.36821941173451533,15.50896003942819,33.919930626153956,0.9993016493286134,2.649459475546119,-0.024213798834274457,-0.10167896991805934,0.0,0.0,0.0,0.0,0.17312713240702005,0.4037925773225257,0.3014672056317357,14.240254060149256,29.31361434173604,23.311063975171994,25.761712145169533,0.2442097667388532,0.2040398390229258,0.2460803822357109
00044,test,1.0361962352437972,33.680978072037995,85.49078983422785,1.010737878486611,3.4,0.2056553053392539,-0.017811753678192536,0.0,4.0,0.0,4.0,0.18210831294735388,0.8168619860186697,0.6920378698074173,30.363719160383738,64.96561265075461,27.904971735783654,31.19466590881348,0.2858606924861366,0.5732965221167136,0.26546857307892907
00045,test,0.7172717822574911,17.077577832174537,52.94116694504909,1.008673955173674,-0.31167739910091996,0.08599988791419994,-0.0028694176294904654,0.0,0.0,0.0,0.0,0.09996475455015377,0.3846494913102558,0.7125464837393052,16.851698819826648,52.479023006791905,27.882537383152744,28.430691855052483,0.19436338817051585,0.05452385157517125,0.0730174841861921
00046,test,0.8161544725110603,31.09694967757487,71.90467330312788,0.9960173382876166,1.183785713065389,0.0475167233705695,-0.08393792044258815,0.0,3.0,0.0,3.0,0.1535023509401026,0.23702487257406954,0.7520102395284642,28.45242005357828,66.0529320300015,31.144286220282957,33.03363541985528,0.1727914829622883,0.06393319019232259,0.15826806812220312
00047,test,6.5599879078291625,9.172223123997831,337.1716185154559,1.000451954881573,0.06342164260962256,-0.013890694657808194,-0.042342356691429384,0.0,93.0,0.0,93.0,0.26835289773270776,0.7983207958057454,5.278228263609084,8.020635807645673,271.93204898809984,8.209398975943389,14.296666676029544,0.40417877425927895,0.04842045959344555,0.5461562203147058
00048,test,0.7620939537339436,22.195343058279857,60.30004074497704,1.0037595269680712,3.4632583322583623,0.025749899211357258,-0.12607164880227498,0.0,14.0,0.0,14.0,0.23722260338018455,0.5890112726160779,0.8900150279493689,24.729590166604794,69.23034156407324,28.31076159678659,29.3387701898926,0.25587480715600797,0.15304923632898132,0.10597447194653171
00049,test,0.6179839170958197,21.364334853573038,52.26353070836402,1.0114343725730601,3.654861901141079,0.12074936299658752,0.006288803056583329,0.0,5.0,0.0,5.0,0.18086548169512864,0.3980517193713422,0.7552380061179186,21.66794976382418,59.4298500697201,24.838541352353385,26.801462082040665,0.26163209681789396,0.25567958273191055,0.14719646383527574
00050,test,0.6784623316846492,35.249595864784375,69.17271244901684,0.9964453892972388,0.5285863842229539,0.05360153831660683,-0.19739786238728685,0.0,5.0,0.0,5.0,0.1322305290980214,0.4921233803983084,0.761270957156654,34.500372906756745,72.56392076458945,32.558009764758715,32.86539115073663,0.344763802939612,0.3302623212862359,0.07874101101662982
00051,test,0.6050451646950841,31.40588356347453,61.65814179822873,0.9999021140094639,2.050730728327587,-0.01911203111463706,-0.0576409267517292,0.0,2.0,0.0,2.0,0.1630932357971908,0.38723589447930423,0.5984322196752285,29.778598593591564,59.70020957735299,33.105262335312084,33.515925149751496,0.12530754889691179,0.06777737368051993,0.06950812811258501
00052,test,0.7457586211854601,40.233250256700636,77.52118131597365,1.0131427585828958,0.6326456799337248,0.02972403572744009,0.19024146638524378,0.0,0.0,0.0,0.0,0.12705571079334743,0.907268402023748,1.262319622384134,68.80755028395598,131.92353140316268,31.69571849234354,32.15684710200031,0.25938857087876716,0.18580177734628014,0.10137872565041323
00053,test,0.7758106222630731,26.07737274078653,64.86790385394019,0.998182437168318,2.6763312347531176,-0.05293953878802324,-0.11777752622257105,0.0,0.0,0.0,0.0,0.1513494452510581,0.7102558373404624,0.6353335134122546,22.7723237365216,54.53899940713433,18.98141671937289,20.31004076186958,0.253154487295139,0.21809632167665227,0.13567594140689243
00054,test,1.129529874430522,47.266884542648896,103.74337826417499,1.0006359909896496,1.1056709309312849,0.03152312233934518,-0.1768387748508713,0.0,0.0,0.0,0.0,0.09738286530853059,0.7092959204198767,1.2259404745874627,44.22567037384341,105.52269410321654,28.450982357503936,30.20545180985008,0.2549330906622737,0.6957698563519665,0.21623547233859064
00055,test,0.7516754133085453,29.341534651493824,66.92530531692108,0.9937187752771672,1.516179891668562,-0.09514850568733496,0.010370817464994466,0.0,2.0,0.0,2.0,0.1686206077331309,0.33819557594947197,0.7308589412167691,29.93713776527201,66.48008482611047,30.35828779326206,30.53212043565606,0.07373828280218056,0.07030936777124165,0.0686077737659161
00056,test,1.1941110404690827,35.6160058224793,95.32155784593343,0.9985197883003314,2.518557537787668,-0.012506881339336487,-0.03526180841370352,0.0,6.0,0.0,6.0,0.16016349345933797,0.7405888469498851,1.3738411506399768,32.16783883700611,100.85989636900496,28.04107273037699,28.42514438271653,0.13811438838363174,0.1415907654514615,0.06749795321199804
00057,test,0.20507185374633394,6.590589565859534,16.844182253176232,1.0686814908839866,3.4,1.303719663645913,-2.1289612383419767,1.0,11.0,2.0,11.0,0.18991142262404995,1.9652216933694897,4.272074677171292,71.56370792682104,285.1674417853857,15.17069105851024,15.9899166085122,0.1328153188971818,0.19014018259167292,0.189320305681029
00058,test,0.7415208987276518,34.52875013101844,71.60479506740103,1.0157036714423504,3.6152414252769955,0.051958169782702956,0.34960843762836846,0.0,4.0,0.0,4.0,0.1277618746480975,0.6349022691278345,0.9286747465446445,37.01380096339651,83.44753829062874,32.55300332150526,33.79736069977342,0.19446424526826975,0.114894414787021,0.1383881302221677
00059,test,1.2982440416571899,26.41504466258385,91.32724674544335,0.9996634556757443,3.0500487447816598,-0.04140366443151183,-0.632419214618181,0.0,3.0,0.0,3.0,0.20130248487867386,0.9365495978174528,0.9238703575874422,22.710334489108952,68.90385236848107,15.631817615768277,18.66072915401701,0.47835330359511324,0.45945671680709194,0.2115388292996638
00060,test,0.19423977806784104,7.218036682958079,16.930025586350133,1.0025980808326838,2.055161984176428,0.070729872714698,-0.10952996310843231,0.0,0.0,0.0,0.0,0.11447005204971243,0.18818672609931572,0.23136604795744078,7.149765746059941,18.71806814393198,16.888313709272605,17.3243394909273,0.1604680697686629,0.03840566418113135,0.07152421389915845
00061,test,0.5118810535356186,25.512191368132903,51.106244044913836,1.010562370862794,3.0336554472120487,0.17716472276979411,0.18015277833938872,0.0,1.0,0.0,1.0,0.10891832285255225,0.7847300236980556,0.6684834538117721,25.13465631014919,58.558829000737795,27.221785205304727,28.11957594605644,0.34469960983972747,0.37211558754864643,0.13933009274196115
00062,test,13.175203479626067,14.682741507370936,673.4429154886742,1.0260066264974212,2.088057462863717,-0.07623657617004057,-0.49868613188898514,0.0,102.0,0.0,102.0,0.28970742755430234,1.7542047639708382,36.56962418901251,76.11700217838971,1904.598211629015,13.923004467308163,23.853151265045184,0.3479712534755772,0.03335409602385061,0.5790182946074064
00063,test,1.294641939119248,89.30105171560196,154.03314867156436,1.0023533171773638,2.902599409061383,0.07671220966027426,-0.28240204757788556,0.0,0.0,0.0,0.0,0.10592976127472516,0.9047580936092986,2.2925805435971376,81.34232655176619,195.97135373162308,30.10216038660956,33.10645794817331,0.14258903641934007,0.35331559311409116,0.29097038310362205
00064,test,6.34171905895556,10.372036122724442,327.45798907050244,1.0065973568232758,-1.2110221239824623,0.27202356389272486,0.07616787721066451,0.0,84.0,0.0,84.0,0.21641387642521132,0.9206532060140018,6.125996356725891,19.693592446093476,325.993410282388,13.960424722055334,26.685449600219727,0.5486859606252769,0.1218729007323041,0.5878285053022343
00065,test,0.6726994715425865,18.890468930050897,52.525442507180216,1.0024086808803083,3.458876382626962,-0.010086256276748508,-0.11166469259472618,0.0,9.0,0.0,9.0,0.2088188414929704,0.42196690732084474,0.49311791506981406,17.88237929400828,42.538275047498985,25.251054246486433,25.56635401315514,0.18210853000630509,0.16602747766018794,0.05517602746333334
00066,test,1.1146408213611692,30.496911462213756,86.22895253027221,1.0000147988303258,0.47412896490762596,-0.013915321978526156,0.15158445432996995,0.0,4.0,0.0,4.0,0.20393627566629413,1.2732647761550189,1.2857197644952387,28.502716698734247,92.78870492349618,5.480594215136436,16.38630400460797,0.1172442425612756,0.05640666934008311,0.47993292282617844
00067,test,0.5410785110419651,27.061650470280803,54.11557602237906,1.005857260786393,2.7177275732794293,0.05430503609767557,0.24742559867285185,0.0,3.0,0.0,3.0,0.15118285939254728,0.5688903524160256,0.6965761388045417,24.546880097281708,59.3756870375088,27.21263620725199,29.72007723908903,0.13194199563774825,0.07031636075591136,0.2527311050187179
00068,test,0.47572660702799474,23.292178095039926,47.07850844643966,1.0044607040267357,2.272969121140841,-0.009225646236252919,-0.10968521447368719,0.0,0.0,0.0,0.0,0.14543088092104706,0.846520593359965,0.5486580725095068,21.575320990611583,49.00822461608692,25.958241497853976,26.20509030670545,0.22457049438697368,0.288965906028236,0.0492844701260764
00069,test,93.7578106384995,446.89332983026253,5134.783861755238,1.0118969515206122,1.1533463972563964,0.08308895405695718,-2.0236918841918214,1.0,303.0,56.0,303.0,0.4746429630221869,2.4519769725193266,103.07488493710169,495.1935054790842,5648.937752334168,1.9536029835805204,5.186942828312854,0.6434340050380601,0.334127282558618,0.4290082189364183
00070,test,0.8388169591208197,24.49199109376655,66.43283904980754,1.0082181279459603,3.940649974991368,0.04019631357443454,0.04345175368580286,0.0,6.0,0.0,6.0,0.18007629323615168,0.5704272193364688,0.7893363137475582,26.076735035256927,65.54355072263483,32.51240368237019,32.61733699595132,0.30491266735950956,0.5801159750998179,0.03758296807151802
00071,test,1.2793277736763313,97.25893715856317,161.22532584237973,1.004103274116198,3.3173828985531717,0.08308214167594377,-0.009458465167133718,0.0,1.0,0.0,1.0,0.09688180951370823,0.9701005795825681,2.4270507049167387,83.68075449801978,205.0332897438567,32.14682704400949,33.34367634150317,0.3160221449987281,0.39924479131280805,0.12928469460024425
00072,test,0.6080010944469376,19.367041358686794,49.76709608103367,0.997959942692862,2.266242449687599,-0.1855054845357088,0.23623350337714838,0.0,7.0,0.0,7.0,0.16248739263620549,0.6006724414889827,0.7536439542639832,19.421388795574384,57.103586508773546,24.335297866892702,27.82919420772075,0.22304887178015587,0.24439565807096386,0.45877753149981715
00073,test,0.421562637555348,17.206898993713935,38.28503087148134,0.9993912298227628,1.1497816911321264,0.026750698024446306,-0.05292567566097642,0.0,2.0,0.0,2.0,0.13246511415950157,0.38026353611535785,0.4060366624622169,17.497568297435993,37.79940142054684,26.395178609381887,26.79564166060492,0.047405077334812126,0.07654124960455515,0.09358558953121826
00074,test,40.723391524863864,81.26122694778748,2117.430803190981,0.9970661558435967,1.3717251192866131,0.0034706588618704654,-0.313685844579177,0.0,53.0,2.0,53.0,0.22117577348914458,1.9681609268451314,32.850505249095114,68.58458461005328,1711.109847064809,14.726469924495195,19.61575348193721,0.4539665622432528,0.044602205591399394,0.6115869740932349
00075,test,0.6115270881619297,36.95950900069423,67.53586340879072,0.9983563073776749,1.1634064591895859,-0.003485897173419246,-0.12266848103045296,0.0,0.0,0.0,0.0,0.14791907700432874,0.3519044556755387,0.7840615002874314,33.467948749183876,72.67102376355544,29.260160057265765,32.88289551232137,0.15294406268375993,0.33924801094345114,0.21777050359950276
00076,test,10.337628284984175,92.55238329069913,609.4337975399079,1.002747355163524,-3.058601819212111,0.0987822586048264,-0.19436588471254768,0.0,67.0,1.0,67.0,0.2535394541867047,2.022315734863191,25.976095905793024,257.5114761824372,1556.3162714720884,13.532999783837642,16.715965430118793,0.3663513506742391,0.4252356716592488,0.34779189417084844
00077,test,1.0804946780338611,29.046969783543062,83.07170368523612,0.9996798752983839,0.7545343724346925,-0.047761667889248655,0.03675352037528981,0.0,12.0,0.0,12.0,0.14441193965510826,0.6525704550338428,0.9670950317821417,27.648530851909552,76.00328244101664,30.021524070339037,30.402224903249973,0.30571359124456315,0.3173187268241196,0.07031541964008341
00078,test,0.4445293417355096,10.13973699921851,32.36620408599399,1.0018376678850465,1.4323506218282571,0.04810439762406498,-0.22732283491613697,0.0,0.0,0.0,0.0,0.1246471968320351,0.5605103455630072,0.4273039406499016,10.587021309582735,31.952218342077817,18.3542003762777,21.54424739683377,0.2672605567778914,0.2176892002080918,0.39142558234790237
00079,test,0.15283858991018062,1.810496261551529,9.45242575706056,0.9999906756119321,-1.1390590808670733,0.016193818788972757,-0.020929216120602077,0.0,0.0,0.0,0.0,0.08458541122315338,0.31039678014177957,0.1432963374902449,1.7347683220221959,8.89958519653444,8.25768727322088,13.19538229474096,0.0538896164560898,0.015450324790946525,0.4786929912020626
00080,test,0.39673164427007523,17.460751644143116,37.297333857646876,1.0007561232759228,-0.919653358501887,0.030301727092269994,-0.10328645548331539,0.0,0.0,0.0,0.0,0.15654119790291435,0.3913473199951595,0.5738419637566875,21.289042029958715,49.98114021779309,30.05155642794028,30.7503943481207,0.2175504117224789,0.11261151749422199,0.11077460347732955
00081,test,0.5375640903335752,21.060190640322997,47.93839515700176,1.0040431280213766,1.398606291237025,0.06108277687110433,-0.11942794202247879,0.0,0.0,0.0,0.0,0.1394187048600444,0.265401415708952,0.6504463682084077,21.066203121167106,53.588521531587496,31.100483251941824,31.36055101540933,0.26174384304765685,0.1685795671163551,0.05918726986356164
00082,test,0.9094395370757686,43.39682904176625,88.86880589555469,1.0067677790317378,0.8339643100621609,0.2716085053686602,0.2300367107220805,0.0,0.0,0.0,0.0,0.1550218096609121,0.771040794680963,0.8430155163754706,43.654898811451055,85.80567463022459,33.4339438262975,33.722943284111885,0.26254265033399304,0.45864551462532677,0.07805957938283191
00083,test,0.678535563495417,23.237096859569426,57.16387503434028,0.9932554748039494,1.7064195443958574,-0.011855749699927864,0.09693855217845398,0.0,2.0,0.0,2.0,0.1592394156434798,0.3961088084705693,0.6613255167160622,24.029059733091927,57.09533556889504,30.202435288340485,31.23908773197348,0.13096979553368468,0.14325647506624098,0.11525620307369004
00084,test,1.5160543136003988,81.47180490582745,157.2745205858474,1.0023280645651174,3.4977560436370103,0.004887585532746819,-1.5404167901998265,0.0,27.0,0.0,27.0,0.21786618589083132,1.3695273449639234,3.99240671018922,67.19445284371496,266.81478835317597,14.891359730993152,18.892545785102406,0.2843143432439559,0.2817349251753999,0.4456128382740937
00085,test,0.9061397561213691,22.116313459561333,67.42330126562979,0.9992034666367615,-0.07266102600875662,-0.04948652813084692,-0.16864409217075962,0.0,6.0,0.0,6.0,0.1296833236518934,0.26458852498890606,0.8166367390025785,20.600070696319467,61.431907646448394,29.96707831760449,33.023983001708984,0.2831438140140479,0.0809439306920739,0.1598448968258468
00086,test,0.6857008613210879,39.32081761695054,73.60586068300493,1.0043339077227826,3.660211245559745,0.07388116092788752,0.12332169101883919,0.0,2.0,0.0,2.0,0.15222557288127123,0.6228651239030231,0.7044677977956778,36.390629133823076,71.61401902360697,31.199720071898245,31.63597544117496,0.1829865584143601,0.2682368883723297,0.09295273559199498
00087,test,0.3275833873792765,6.842047379963912,23.221216748927738,1.0317986339446454,3.5221881303930807,-0.004887856919560357,-1.664309193402968,0.0,43.0,0.0,43.0,0.20744512242115254,1.3830122671751535,4.025380305125344,7.851507529208295,209.1205227854755,13.76243290492282,20.136969822989784,0.23025006168136855,0.03870315369908392,0.5930517996482937
00088,test,0.8781729548379962,25.509796531808153,69.41844427370796,0.9972475893802197,2.812155754859015,-0.03414479932996822,0.006480541305300877,0.0,14.0,0.0,14.0,0.20362941688896416,0.484153463296362,0.884914590912965,25.028822434987468,69.27455198063572,25.560850547552672,26.369360504687712,0.3767525678654943,0.41898951176481997,0.09004429377398959
00089,test,1.1642756998046258,40.66671563149013,98.88050062172141,1.018755403627733,3.9215935080380078,0.2020796525570298,-0.06208131633491276,0.0,18.0,0.0,18.0,0.19762894492474783,0.3815927380249673,1.3094842205328285,38.70035182222094,104.17456284886237,34.70394201566927,35.17513984930845,0.1828706006088166,0.10510994789534375,0.06539464642614859
00090,test,24.834985804140764,90.34457769577185,1332.0938679028102,0.9911071039837878,0.960403212785316,0.10151629549015218,-0.19883398078526385,0.0,70.0,0.0,70.0,0.21970017084311613,1.6706153005678335,27.520052584663762,151.3151239150133,1527.3177531482015,6.79061914590252,12.231659167557892,0.16059757400080846,0.0504951932497541,0.406584061347751
00091,test,0.9747592953185742,47.700349917438395,96.43831468336711,0.9974453666377475,2.5656558512301886,-0.0014265026787846219,0.021617808980493414,0.0,4.0,0.0,4.0,0.15156575556676943,0.5473488146095615,0.9485659853601175,42.36305100969997,89.79135027770585,35.18413739460679,35.55295178137665,0.18057571618223942,0.284481153369293,0.05815929957043183
00092,test,1.0440671716885084,43.545308893904085,95.74866747832951,1.0046382518284094,2.158316767157429,0.08947617456774999,-0.06076223072129514,0.0,0.0,0.0,0.0,0.1053946647242828,0.8475874045501091,1.454633274569431,36.11260495218463,108.84426868065617,16.623345970743262,17.798763343665836,0.0758228508768719,0.13224596785267095,0.2893671826764777
00093,test,1.2890661905719325,36.54520231650309,100.9985118450997,0.9977972156984901,2.0481791893325005,0.03418472979035908,0.05699151149003859,0.0,16.0,0.0,16.0,0.18313109374133124,0.5653968974293566,1.1943052753840202,39.26600723283277,98.98127100203378,33.69011248204314,33.86701050742747,0.1340762739776142,0.2337700965142727,0.03938475543995001
00094,test,1.9805555763249656,88.87477084978688,187.90254966603516,0.9467027491713444,-3.4,-0.8726930247985727,1.755214844704952,0.0,18.0,0.0,18.0,0.1259538380397353,1.392338335305253,4.393123018437887,82.84746467441695,302.5036155963113,25.774095716983986,29.56793170828053,0.46455925748584886,0.8206932183835943,0.5044290866937078
00095,test,0.9075204979219564,51.51771901917528,96.8937439152731,0.9977512039043996,1.197978723237819,-0.14757500704786441,-0.14526756563545468,0.0,6.0,0.0,6.0,0.1875957976514463,0.7274952019411149,1.0208293219375248,47.836475767175315,98.87794186405156,30.178564781728163,30.582078862673896,0.306835012423373,0.5380580370091138,0.07787340644252043
00096,test,0.5627400023382843,27.186181959170604,55.32318207608482,0.998536630024463,2.6915890887881933,0.03178167297880197,-0.2309674195714429,0.0,0.0,0.0,0.0,0.14944286437226456,0.47613798902067495,0.6632908032053627,24.76911214915822,57.933652309426364,26.295686338093688,27.849276199862512,0.25995869672638394,0.35181970625209275,0.16035312638759244
00097,test,0.23958413702405457,6.322367897481529,18.30157474868426,0.9990863203169171,1.4529055572706118,-0.025692787200078143,0.04383706414547546,0.0,0.0,0.0,0.0,0.13321921841361267,0.33239174554269,0.21960235429233105,6.196359339850114,17.176477054466666,16.880900395945744,18.22580332432232,0.04200825698507826,0.031759256910207506,0.3324636420189022
00098,test,0.6307628378021186,22.932952646319368,54.4710945364253,1.0002577475721621,2.376556256288181,-0.046097934734765755,0.09282366926631183,0.0,0.0,0.0,0.0,0.15266530450773313,0.6933476426513379,0.7298718708117612,24.557707436860106,61.051300977448165,25.24163611127514,26.06864627850656,0.22136778262709578,0.3367924173098308,0.11078814394089048
00099,test,0.2620682370646856,9.550607263316795,22.654019116551076,1.00064848517452,2.495150169921299,-0.021070687249688733,0.08563707540196239,0.0,0.0,0.0,0.0,0.09196437755165016,0.4674183023655888,0.26172530514157355,9.289946794629653,22.37621205170833,15.223135676317298,17.541201831612575,0.2000528958150465,0.18374871720714986,0.3539623066050018
